,file,schema,title,organization,agency,websites,data_source,description,last_modified,metadata_available,metadata_url,category,resource_count
80,_datasets/americorps-nccc-deployments-map-02252022.md,data_rescue_project,AmeriCorps NCCC Deployments Map 02.25.2022,AmeriCorps,AmeriCorps,data.americorps.gov,https://data.americorps.gov/National-Service/AmeriCorps-NCCC-Deployments-Map-02-25-2022/4zkt-jjfp,,2025-03-10,False,,Military & Veterans Affairs; Humanitarian & Disaster Relief,1
81,_datasets/americorps-nccc-deployments-new.md,data_rescue_project,AmeriCorps NCCC Deployments New,AmeriCorps,AmeriCorps,data.americorps.gov,https://data.americorps.gov/National-Service/AmeriCorps-NCCC-Deployments-New/yie5-ur4v/about_data,,2025-03-10,False,,Military & Veterans Affairs; Humanitarian & Disaster Relief,1
82,_datasets/americorps-participant-demographics-dashboard.md,data_rescue_project,AmeriCorps Participant Demographics Dashboard,AmeriCorps,AmeriCorps,data.americorps.gov,https://data.americorps.gov/stories/s/djuy-4sez,,2025-03-10,False,,Military & Veterans Affairs; Humanitarian & Disaster Relief,1
83,_datasets/americorps-participant-demographics-data.md,data_rescue_project,AmeriCorps Participant Demographics Data,AmeriCorps,AmeriCorps,data.americorps.gov,https://data.americorps.gov/National-Service/AmeriCorps-Participant-Demographics-Data/i9xs-fvag/about_data,,2025-03-10,False,,Military & Veterans Affairs; Humanitarian & Disaster Relief,1
84,_datasets/americorps-research-grantee-dataset.md,data_rescue_project,AmeriCorps Research Grantee Dataset,AmeriCorps,AmeriCorps,data.americorps.gov,https://data.americorps.gov/National-Service/AmeriCorps-Research-Grantee-Dataset/hznm-uizi,,2025-03-10,False,,Military & Veterans Affairs; Humanitarian & Disaster Relief,1
85,_datasets/americorps-research-grantee-map-2015-2023.md,data_rescue_project,AmeriCorps Research Grantee Map 2015-2023,AmeriCorps,AmeriCorps,data.americorps.gov,https://data.americorps.gov/National-Service/AmeriCorps-Research-Grantee-Map-2015-2023/8p8a-e8de,,2025-03-10,False,,Military & Veterans Affairs; Humanitarian & Disaster Relief,1
86,_datasets/americorps-research-grantee-story-map-april-2024.md,data_rescue_project,AmeriCorps Research Grantee Story Map April 2024,AmeriCorps,AmeriCorps,data.americorps.gov,https://data.americorps.gov/stories/s/4353-meve,,2025-03-10,False,,Military & Veterans Affairs; Humanitarian & Disaster Relief,1
87,_datasets/an-investigation-into-the-relationship-between-coal-workers-pneumoconiosis-and-dust-exposure-in-us-coal-miners.md,data_rescue_project,An Investigation Into the Relationship Between Coal Workers’ Pneumoconiosis and Dust Exposure in U.S. Coal Miners,Centers for Disease Control and Prevention (CDC),Department of Health and Human Services,data.cdc.gov,https://data.cdc.gov/National-Institute-for-Occupational-Safety-and-Hea/An-Investigation-Into-the-Relationship-Between-Coa/nnvr-zdhw,,2025-11-05,False,,Health & Healthcare,1
88,_datasets/analyses-to-support-epas-national-primary-drinking-water-rulemaking-for-pfas.md,data_rescue_project,Analyses to support EPA's National Primary Drinking Water Rulemaking for PFAS,Environmental Protection Agency,Environmental Protection Agency,sab.epa.gov,https://sab.epa.gov/ords/sab/f?p=100181649094799318P18_ID2601,,2025-03-02,False,,Climate & Environment,1
89,_datasets/analyzing-early-exits-what-the-americorps-member-exit-survey-reveals.md,data_rescue_project,Analyzing Early Exits What the AmeriCorps Member Exit Survey Reveals,AmeriCorps,AmeriCorps,data.americorps.gov,https://data.americorps.gov/stories/s/jhm3-r2de,,2025-03-10,False,,Military & Veterans Affairs; Humanitarian & Disaster Relief,1
90,_datasets/annual-adjustment-factors-aafs--metropolitan-area-look-up.md,data_rescue_project,Annual Adjustment Factors (AAFs)- Metropolitan Area Look-Up,U.S. Department of Housing and Urban Development - Office of Policy Development and Research,Department of Housing and Urban Development,huduser.gov,https://www.huduser.gov/portal/datasets/geotools.html,,2025-10-17,False,,Housing & Community Development,1
91,_datasets/annual-adjustment-factors.md,data_rescue_project,Annual Adjustment Factors,U.S. Department of Housing and Urban Development - Office of Policy Development and Research,Department of Housing and Urban Development,huduser.gov,https://www.huduser.gov/portal/datasets/aaf.html,,2025-04-22,True,https://www.huduser.gov/portal/datasets/aaf.html#data_2025,Housing & Community Development,1
92,_datasets/annual-energy-outlook.md,data_rescue_project,Annual Energy Outlook,US Department of Energy - Office of the CIO,Department of Energy,eia.gov,https://www.eia.gov/outlooks/aeo/data/browser/,,2025-02-12,False,,Energy,1
93,_datasets/annual-global-high-resolution-extreme-heat-estimates-gehe-1983-2016.md,data_rescue_project,"Annual Global High-Resolution Extreme Heat Estimates (GEHE), 1983-2016",NASA Goddard Space Flight Center,National Aeronautics and Space Administration,cmr.earthdata.nasa.gov,https://cmr.earthdata.nasa.gov/search/concepts/C3540909361-ESDIS.html,,2025-12-19,False,,Science & Research,1
94,_datasets/annual-homelessness-assessment-report-ahar.md,data_rescue_project,Annual Homelessness Assessment Report (AHAR),U.S. Department of Housing and Urban Development - Office of Policy Development and Research,Department of Housing and Urban Development,huduser.gov,https://www.huduser.gov/portal/datasets/ahar.html,,2025-03-26,False,,Housing & Community Development,1
95,_datasets/annual-inflationary-adjustments-and-passbook-rate.md,data_rescue_project,Annual Inflationary Adjustments and Passbook Rate,U.S. Department of Housing and Urban Development - Office of Policy Development and Research,Department of Housing and Urban Development,huduser.gov,https://www.huduser.gov/portal/datasets/inflationary-adjustments-notifications.html,,2025-02-21,False,,Housing & Community Development,1
96,_datasets/annual-technology-baseline-atb-for-electricity-and-transportation.md,data_rescue_project,Annual Technology Baseline (ATB) for Electricity and Transportation,National Renewable Energy Laboratory,Department of Energy,nrel.gov,https://atb.nrel.gov/,,2025-03-23,False,,Energy; Climate & Environment,1
97,_datasets/anthropometric-database-for-the-emts-in-the-united-states.md,data_rescue_project,Anthropometric Database for the EMTs in the United States,Centers for Disease Control and Prevention (CDC),Department of Health and Human Services,data.cdc.gov,https://data.cdc.gov/National-Institute-for-Occupational-Safety-and-Hea/Anthropometric-Database-for-the-EMTs-in-the-United/2tj4-nah7,,2025-11-05,False,,Health & Healthcare,1
98,_datasets/applied-force-alters-sensorineural-and-peripheral-vascular-function-in-an-animal-model-of-hand-arm-vibration-syndrome.md,data_rescue_project,Applied force alters sensorineural and peripheral vascular function in an animal model of hand-arm vibration syndrome,Centers for Disease Control and Prevention (CDC),Department of Health and Human Services,data.cdc.gov,https://data.cdc.gov/National-Institute-for-Occupational-Safety-and-Hea/Applied-force-alters-sensorineural-and-peripheral-/xm7q-e7uu,,2025-11-05,False,,Health & Healthcare,1
99,_datasets/applied-pressure-alters-circulating-hormone-levels-and-biomarkers-of-peripheral-vascular-sensorineural-dysfunction.md,data_rescue_project,"Applied pressure alters circulating hormone levels and biomarkers of peripheral vascular, sensorineural dysfunction",Centers for Disease Control and Prevention (CDC),Department of Health and Human Services,data.cdc.gov,https://data.cdc.gov/National-Institute-for-Occupational-Safety-and-Hea/Applied-pressure-alters-circulating-hormone-levels/xy5u-nzbq,,2025-11-05,False,,Health & Healthcare,1
100,_datasets/apps-for-ag-hackathon.md,data_rescue_project,Apps for Ag Hackathon,Office of Information and Technology - IT Operations and Services (ITOPS),Department of Veterans Affairs,data.va.gov,https://www.data.va.gov/stories/s/nvpe-e7iq,,2025-03-18,False,,Science & Research; Military & Veterans Affairs,1
101,_datasets/arbitration-policies-and-procedures.md,data_rescue_project,Arbitration Policies and Procedures,Federal Mediation and Conciliation Service,Federal Mediation and Conciliation Service,fmcs.gov,https://www.fmcs.gov/resources/documents-and-data/,,2025-03-31,False,,Labor & Employment,1
102,_datasets/arbitration-reports.md,data_rescue_project,Arbitration Reports,Federal Mediation and Conciliation Service,Federal Mediation and Conciliation Service,fmcs.gov,https://www.fmcs.gov/resources/documents-and-data/,,2025-03-31,False,,Labor & Employment,1
103,_datasets/arctic-sea-ice-age.md,data_rescue_project,Arctic Sea Ice Age,NWS/OPS33,Department of Commerce,climate.gov,https://www.climate.gov/maps-data/data-snapshots/data-source/arctic-sea-ice-age,,2025-06-28,False,,Climate & Environment,1
104,_datasets/are-transitioning-veterans-using-the-va-benefits-and-services.md,data_rescue_project,Are Transitioning Veterans Using the VA Benefits and Services?,Office of Information and Technology - IT Operations and Services (ITOPS),Department of Veterans Affairs,data.va.gov,https://www.data.va.gov/stories/s/9jtx-xawd,,2025-03-18,False,,Science & Research; Military & Veterans Affairs,1
105,_datasets/area-health-resource-files.md,data_rescue_project,Area Health Resource Files,Health Resources and Services Administration,Department of Health and Human Services,data.hrsa.gov,https://data.hrsa.gov/data/download,,2025-04-19,False,,Health & Healthcare,2
106,_datasets/area-health-resources-files.md,data_rescue_project,Area Health Resources Files,Health Resources and Services Administration,Department of Health and Human Services,data.hrsa.gov,https://data.hrsa.gov/data/download,,2025-09-02,True,,Health & Healthcare,1
107,_datasets/assessment-of-american-indian-housing-needs-and-programs-final-report.md,data_rescue_project,Assessment of American Indian Housing Needs and Programs Final Report,U.S. Department of Housing and Urban Development - Office of Policy Development and Research,Department of Housing and Urban Development,huduser.gov,https://www.huduser.gov/portal/publications/hsgspec/native.html,,2025-02-21,False,,Housing & Community Development,1
108,_datasets/associate-attorney-general-select-publications.md,data_rescue_project,Associate Attorney General Select Publications,Justice Management Division,Department of Justice,justice.gov,https://www.justice.gov/asg/select-publications,,2025-05-19,True,https://datacatalog.urban.org/dataset/us-department-justice-associate-attorney-general-select-publications,Justice & Public Safety,1
109,_datasets/asthma-data.md,data_rescue_project,Asthma Data,Centers for Disease Control and Prevention (CDC),Department of Health and Human Services,cdc.gov,https://www.cdc.gov/asthma-data/about/most-recent-asthma-data.html,,2025-04-15,True,,Health & Healthcare,1
110,_datasets/atlasplus.md,data_rescue_project,AtlasPlus,Centers for Disease Control and Prevention (CDC),Department of Health and Human Services,cdc.gov,https://www.cdc.gov/index.html,,2025-03-02,False,,Health & Healthcare,1
111,_datasets/atmospheric-carbon-dioxide-dry-air-mole-fractions-from-quasi-continuous-measurements-at-barrow-alaska-mauna-loa-hawaii-american-samoa-and-south-pole-1973-2016.md,data_rescue_project,"Atmospheric Carbon Dioxide Dry Air Mole Fractions from quasi-continuous measurements at Barrow, Alaska; Mauna Loa, Hawaii; American Samoa; and South Pole, 1973-2016",National Oceanic and Atmospheric Administration,Department of Commerce,ncei.noaa.gov,https://www.ncei.noaa.gov/data/carbon-cycle-and-greenhouse-gases-esrl-gmd/,,2025-03-27,False,,Climate & Environment,1
112,_datasets/atmospheric-rivers-version-1-data.md,data_rescue_project,"Atmospheric Rivers, Version 1 Data",National Oceanic and Atmospheric Administration,Department of Commerce,ncei.noaa.gov,https://www.ncei.noaa.gov/data/atmospheric-rivers/,,2025-03-22,True,https://data.noaa.gov/onestop/api/registry/metadata/collection/unknown/6e653267-5666-4fc4-9aee-9c8e096e0c21/raw/xml,Climate & Environment,1
113,_datasets/attorney-general-publications.md,data_rescue_project,Attorney General Publications,Justice Management Division,Department of Justice,justice.gov,https://www.justice.gov/ag/select-publications,,2025-05-19,True,https://datacatalog.urban.org/dataset/us-department-justice-attorney-general-publications,Justice & Public Safety,1
114,_datasets/auto-loan-credit-trends.md,data_rescue_project,Auto Loan Credit Trends,Consumer Financial Protection Bureau,Consumer Financial Protection Bureau,consumerfinance.gov,https://www.consumerfinance.gov/data-research/consumer-credit-trends/auto-loans/,,2025-04-23,False,,Business & Economy,1
115,_datasets/automated-surfaceweather-observing-systems-asosawos.md,data_rescue_project,Automated Surface/Weather Observing Systems (ASOS/AWOS),National Oceanic and Atmospheric Administration,Department of Commerce,ncei.noaa.gov,https://www.ncei.noaa.gov/data/automated-surface-observing-system-five-minute/,,2025-03-20,True,,Climate & Environment,1
116,_datasets/avhrr-daily-and-monthly-aerosol-optical-thickness-aot-over-global-oceans-climate-data-record-cdr-version-40.md,data_rescue_project,"AVHRR Daily and Monthly Aerosol Optical Thickness (AOT) over Global Oceans Climate Data Record (CDR), Version 4.0",National Oceanic and Atmospheric Administration,Department of Commerce,ncei.noaa.gov,https://www.ncei.noaa.gov/data/avhrr-aerosol-optical-thickness/,,2025-03-26,True,,Climate & Environment,1
117,_datasets/avian-disease-screening-of-translocated-sage-grouse-captured-in-montana-usa.md,data_rescue_project,"Avian disease screening of translocated sage grouse captured in Montana, USA",U.S. Geological Survey,Department of the Interior,data.usgs.gov,https://data.usgs.gov/datacatalog/data/USGS66d72535d34eef5af66ca5ff,,2025-06-09,False,,Science & Research; Infrastructure; Climate & Environment,1
118,_datasets/avian-morbidity-and-mortality-data-reported-to-the-wildlife-health-information-sharing-partnership---event-reporting-system-whispers-in-the-continental-united-states-for-events-beginning-on-or-between-january-1-2023-and-december-31-2023.md,data_rescue_project,"Avian morbidity and mortality data reported to the Wildlife Health Information Sharing Partnership - event reporting system (WHISPers) in the continental United States for events beginning on or between January 1, 2023 and December 31, 2023",U.S. Geological Survey,Department of the Interior,data.usgs.gov,https://data.usgs.gov/datacatalog/data/USGS65e25103d34e5855ff4cfb45,,2025-06-09,False,,Science & Research; Infrastructure; Climate & Environment,1
119,_datasets/avian_influenza_north_america_2006_2011.md,data_rescue_project,Avian_Influenza_North_America_2006_2011,U.S. Geological Survey,Department of the Interior,sciencebase.gov,https://www.sciencebase.gov/catalog/item/5cc0a4f2e4b09b8c0b72537d,,2025-11-09,False,,Science & Research; Infrastructure; Climate & Environment,1
